date, value
"August 20, 1973",0.6735
"August 21, 1973",0.671
"August 22, 1973",0.658
"August 23, 1973",0.6675
"August 24, 1973",0.666
"August 27, 1973",0.659
"August 28, 1973",0.64
"August 29, 1973",0.6345
"August 30, 1973",0.6387
"August 31, 1973",0.6402
"September 4, 1973",0.6432
"September 5, 1973",0.637
"September 6, 1973",0.636
"September 7, 1973",0.638
"September 10, 1973",0.6335
"September 11, 1973",0.6302
"September 12, 1973",0.6365
"September 13, 1973",0.645
"September 14, 1973",0.6645
"September 17, 1973",0.6575
"September 18, 1973",0.6562
"September 19, 1973",0.6515
"September 20, 1973",0.648
"September 21, 1973",0.6465
"September 24, 1973",0.657
"September 25, 1973",0.673
"September 26, 1973",0.684
"September 27, 1973",0.6855
"September 28, 1973",0.6782
"October 1, 1973",0.68
"October 2, 1973",0.6847
"October 3, 1973",0.6845
"October 4, 1973",0.6812
"October 5, 1973",0.6822
"October 9, 1973",0.677
"October 10, 1973",0.6795
"October 11, 1973",0.6702
"October 12, 1973",0.6507
"October 15, 1973",0.6415
"October 16, 1973",0.6433
"October 17, 1973",0.642
"October 18, 1973",0.6493
"October 19, 1973",0.652
"October 23, 1973",0.652
"October 24, 1973",0.6453
"October 25, 1973",0.6483
"October 26, 1973",0.6478
"October 29, 1973",0.6438
"October 30, 1973",0.6448
"October 31, 1973",0.6505
"November 1, 1973",0.6544
"November 2, 1973",0.6475
"November 5, 1973",0.652
"November 7, 1973",0.655
"November 8, 1973",0.657
"November 9, 1973",0.657
"November 12, 1973",0.661
"November 13, 1973",0.657
"November 14, 1973",0.6413
"November 15, 1973",0.6445
"November 16, 1973",0.647
"November 19, 1973",0.6503
"November 20, 1973",0.64
"November 21, 1973",0.6381
"November 23, 1973",0.641
"November 26, 1973",0.6275
"November 27, 1973",0.628
"November 28, 1973",0.6344
"November 29, 1973",0.6498
"November 30, 1973",0.6534
"December 3, 1973",0.6618
"December 4, 1973",0.6645
"December 5, 1973",0.6655
"December 6, 1973",0.664
"December 7, 1973",0.6718
"December 10, 1973",0.685
"December 11, 1973",0.6735
"December 12, 1973",0.6739
"December 13, 1973",0.6698
"December 14, 1973",0.667
"December 17, 1973",0.6688
"December 18, 1973",0.6693
"December 19, 1973",0.672
"December 20, 1973",0.6728
"December 21, 1973",0.6733
"December 26, 1973",0.6763
"December 27, 1973",0.674
"December 28, 1973",0.6705
"December 31, 1973",0.674
"January 2, 1974",0.689
"January 3, 1974",0.688
"January 4, 1974",0.684
"January 7, 1974",0.6978
"January 8, 1974",0.692
"January 9, 1974",0.6903
"January 10, 1974",0.6958
"January 11, 1974",0.7085
"January 14, 1974",0.7285
"January 15, 1974",0.7195
"January 16, 1974",0.7238
"January 17, 1974",0.719
"January 18, 1974",0.718
"January 21, 1974",0.738
"January 22, 1974",0.731
"January 23, 1974",0.7225
"January 24, 1974",0.7405
"January 25, 1974",0.7485
"January 28, 1974",0.7425
"January 29, 1974",0.7373
"January 30, 1974",0.7328
"January 31, 1974",0.7265
"February 1, 1974",0.7333
"February 4, 1974",0.7533
"February 5, 1974",0.755
"February 6, 1974",0.7405
"February 7, 1974",0.75
"February 8, 1974",0.768
"February 11, 1974",0.788
"February 13, 1974",0.768
"February 14, 1974",0.773
"February 15, 1974",0.78
"February 19, 1974",0.76
"February 20, 1974",0.7425
"February 21, 1974",0.7625
"February 22, 1974",0.7548
"February 25, 1974",0.7476
"February 26, 1974",0.7625
"February 27, 1974",0.7442
"February 28, 1974",0.7347
"March 1, 1974",0.737
"March 4, 1974",0.7181
"March 5, 1974",0.7025
"March 6, 1974",0.719
"March 7, 1974",0.72
"March 8, 1974",0.7248
"March 11, 1974",0.7208
"March 12, 1974",0.7208
"March 13, 1974",0.7233
"March 14, 1974",0.7393
"March 15, 1974",0.7363
"March 18, 1974",0.7433
"March 19, 1974",0.7318
"March 20, 1974",0.7453
"March 21, 1974",0.7653
"March 22, 1974",0.7568
"March 25, 1974",0.7368
"March 26, 1974",0.72
"March 27, 1974",0.734
"March 28, 1974",0.7315
"March 29, 1974",0.749
"April 1, 1974",0.7305
"April 2, 1974",0.7365
"April 3, 1974",0.734
"April 4, 1974",0.7425
"April 5, 1974",0.726
"April 8, 1974",0.708
"April 9, 1974",0.712
"April 10, 1974",0.716
"April 11, 1974",0.714
"April 15, 1974",0.71
"April 16, 1974",0.69
"April 17, 1974",0.6993
"April 18, 1974",0.707
"April 19, 1974",0.7148
"April 22, 1974",0.719
"April 23, 1974",0.704
"April 24, 1974",0.6985
"April 25, 1974",0.699
"April 26, 1974",0.7088
"April 29, 1974",0.7162
"April 30, 1974",0.7246
"May 1, 1974",0.7455
"May 2, 1974",0.744
"May 3, 1974",0.7415
"May 6, 1974",0.7215
"May 7, 1974",0.7285
"May 8, 1974",0.7356
"May 9, 1974",0.7458
"May 10, 1974",0.7463
"May 13, 1974",0.7338
"May 14, 1974",0.7325
"May 15, 1974",0.7125
"May 16, 1974",0.7293
"May 17, 1974",0.7355
"May 20, 1974",0.7278
"May 21, 1974",0.7328
"May 22, 1974",0.731
"May 23, 1974",0.7138
"May 24, 1974",0.7243
"May 28, 1974",0.7165
"May 29, 1974",0.7255
"May 30, 1974",0.7263
"May 31, 1974",0.7313
"June 3, 1974",0.7355
"June 4, 1974",0.7325
"June 5, 1974",0.7393
"June 6, 1974",0.7428
"June 7, 1974",0.7435
"June 10, 1974",0.7505
"June 11, 1974",0.7478
"June 12, 1974",0.7475
"June 13, 1974",0.748
"June 14, 1974",0.7495
"June 17, 1974",0.737
"June 18, 1974",0.717
"June 19, 1974",0.7318
"June 20, 1974",0.726
"June 21, 1974",0.7098
"June 24, 1974",0.6898
"June 25, 1974",0.6752
"June 26, 1974",0.6914
"June 27, 1974",0.6868
"June 28, 1974",0.7054
"July 1, 1974",0.7075
"July 2, 1974",0.711
"July 3, 1974",0.723
"July 5, 1974",0.718
"July 8, 1974",0.698
"July 9, 1974",0.69
"July 10, 1974",0.699
"July 11, 1974",0.719
"July 12, 1974",0.728
"July 15, 1974",0.726
"July 16, 1974",0.7292
"July 17, 1974",0.7328
"July 18, 1974",0.7128
"July 19, 1974",0.6928
"July 22, 1974",0.695
"July 23, 1974",0.68
"July 24, 1974",0.6985
"July 25, 1974",0.69
"July 26, 1974",0.697
"July 29, 1974",0.6908
"July 30, 1974",0.698
"July 31, 1974",0.6925
"August 1, 1974",0.6725
"August 2, 1974",0.6635
"August 5, 1974",0.649
"August 6, 1974",0.646
"August 7, 1974",0.626
"August 8, 1974",0.625
"August 9, 1974",0.6243
"August 12, 1974",0.6047
"August 13, 1974",0.624
"August 14, 1974",0.604
"August 15, 1974",0.599
"August 16, 1974",0.5935
"August 19, 1974",0.582
"August 20, 1974",0.602
"August 21, 1974",0.622
"August 22, 1974",0.642
"August 23, 1974",0.6615
"August 26, 1974",0.7015
"August 27, 1974",0.6942
"August 28, 1974",0.6594
"August 29, 1974",0.6381
"August 30, 1974",0.6048
"September 3, 1974",0.5735
"September 4, 1974",0.5645
"September 5, 1974",0.556
"September 6, 1974",0.5615
"September 9, 1974",0.5625
"September 10, 1974",0.565
"September 11, 1974",0.548
"September 12, 1974",0.538
"September 13, 1974",0.518
"September 16, 1974",0.5017
"September 17, 1974",0.5217
"September 18, 1974",0.5045
"September 19, 1974",0.5245
"September 20, 1974",0.5215
"September 23, 1974",0.5415
"September 24, 1974",0.549
"September 25, 1974",0.569
"September 26, 1974",0.5615
"September 27, 1974",0.562
"September 30, 1974",0.542
"October 1, 1974",0.5445
"October 2, 1974",0.5525
"October 3, 1974",0.565
"October 4, 1974",0.564
"October 7, 1974",0.565
"October 8, 1974",0.585
"October 9, 1974",0.5805
"October 10, 1974",0.5845
"October 11, 1974",0.5844
"October 15, 1974",0.5962
"October 16, 1974",0.5932
"October 17, 1974",0.5858
"October 18, 1974",0.5835
"October 21, 1974",0.574
"October 22, 1974",0.58
"October 23, 1974",0.58
"October 24, 1974",0.5725
"October 25, 1974",0.5665
"October 28, 1974",0.579
"October 29, 1974",0.57
"October 30, 1974",0.5759
"October 31, 1974",0.576
"November 1, 1974",0.572
"November 4, 1974",0.572
"November 6, 1974",0.58
"November 7, 1974",0.5873
"November 8, 1974",0.5965
"November 12, 1974",0.6165
"November 13, 1974",0.5997
"November 14, 1974",0.609
"November 15, 1974",0.608
"November 18, 1974",0.6185
"November 19, 1974",0.632
"November 20, 1974",0.6205
"November 21, 1974",0.6135
"November 22, 1974",0.6075
"November 25, 1974",0.5991
"November 26, 1974",0.5979
"November 27, 1974",0.6089
"November 29, 1974",0.6144
"December 2, 1974",0.6135
"December 3, 1974",0.6077
"December 4, 1974",0.599
"December 5, 1974",0.579
"December 6, 1974",0.5758
"December 9, 1974",0.587
"December 10, 1974",0.579
"December 11, 1974",0.5825
"December 12, 1974",0.5958
"December 13, 1974",0.5913
"December 16, 1974",0.6023
"December 17, 1974",0.5935
"December 18, 1974",0.5968
"December 19, 1974",0.6
"December 20, 1974",0.6015
"December 23, 1974",0.6
"December 27, 1974",0.6013
"December 30, 1974",0.596
"December 31, 1974",0.5962
"January 2, 1975",0.5959
"January 3, 1975",0.5941
"January 6, 1975",0.5865
"January 7, 1975",0.584
"January 8, 1975",0.5825
"January 9, 1975",0.576
"January 10, 1975",0.5728
"January 13, 1975",0.5568
"January 14, 1975",0.565
"January 15, 1975",0.5535
"January 16, 1975",0.5465
"January 17, 1975",0.549
"January 20, 1975",0.546
"January 21, 1975",0.5383
"January 22, 1975",0.537
"January 23, 1975",0.5405
"January 24, 1975",0.5605
"January 27, 1975",0.5523
"January 28, 1975",0.5498
"January 29, 1975",0.553
"January 30, 1975",0.552
"January 31, 1975",0.5475
"February 3, 1975",0.5518
"February 4, 1975",0.549
"February 5, 1975",0.5396
"February 6, 1975",0.54
"February 7, 1975",0.5387
"February 10, 1975",0.537
"February 11, 1975",0.544
"February 13, 1975",0.564
"February 14, 1975",0.557
"February 18, 1975",0.537
"February 19, 1975",0.522
"February 20, 1975",0.5225
"February 21, 1975",0.5275
"February 24, 1975",0.5205
"February 25, 1975",0.523
"February 26, 1975",0.5187
"February 27, 1975",0.516
"February 28, 1975",0.514
"March 3, 1975",0.5075
"March 4, 1975",0.5185
"March 5, 1975",0.513
"March 6, 1975",0.5145
"March 7, 1975",0.522
"March 10, 1975",0.523
"March 11, 1975",0.523
"March 12, 1975",0.516
"March 13, 1975",0.515
"March 14, 1975",0.5085
"March 17, 1975",0.502
"March 18, 1975",0.5092
"March 19, 1975",0.508
"March 20, 1975",0.506
"March 21, 1975",0.5098
"March 24, 1975",0.51
"March 25, 1975",0.514
"March 26, 1975",0.5162
"March 27, 1975",0.519
"March 31, 1975",0.519
"April 1, 1975",0.5105
"April 2, 1975",0.4943
"April 3, 1975",0.5005
"April 4, 1975",0.4885
"April 7, 1975",0.4915
"April 8, 1975",0.484
"April 9, 1975",0.4775
"April 10, 1975",0.47
"April 11, 1975",0.463
"April 14, 1975",0.469
"April 15, 1975",0.475
"April 16, 1975",0.47
"April 17, 1975",0.475
"April 18, 1975",0.4795
"April 21, 1975",0.49
"April 22, 1975",0.4795
"April 23, 1975",0.4735
"April 24, 1975",0.468
"April 25, 1975",0.4739
"April 28, 1975",0.4756
"April 29, 1975",0.4798
"April 30, 1975",0.4855
"May 1, 1975",0.496
"May 2, 1975",0.5
"May 5, 1975",0.5005
"May 6, 1975",0.519
"May 7, 1975",0.5032
"May 8, 1975",0.5143
"May 9, 1975",0.516
"May 12, 1975",0.514
"May 13, 1975",0.5025
"May 14, 1975",0.5075
"May 15, 1975",0.5078
"May 16, 1975",0.5195
"May 19, 1975",0.525
"May 20, 1975",0.5238
"May 21, 1975",0.532
"May 22, 1975",0.545
"May 23, 1975",0.5465
"May 27, 1975",0.546
"May 28, 1975",0.5325
"May 29, 1975",0.535
"May 30, 1975",0.5411
"June 2, 1975",0.54
"June 3, 1975",0.547
"June 4, 1975",0.558
"June 5, 1975",0.561
"June 6, 1975",0.5725
"June 9, 1975",0.5903
"June 10, 1975",0.5845
"June 11, 1975",0.5915
"June 12, 1975",0.585
"June 13, 1975",0.5945
"June 16, 1975",0.5958
"June 17, 1975",0.5758
"June 18, 1975",0.5645
"June 19, 1975",0.5575
"June 20, 1975",0.5545
"June 23, 1975",0.5345
"June 24, 1975",0.5208
"June 25, 1975",0.5376
"June 26, 1975",0.5331
"June 27, 1975",0.5436
"June 30, 1975",0.548
"July 1, 1975",0.5443
"July 2, 1975",0.536
"July 3, 1975",0.5305
"July 7, 1975",0.5413
"July 8, 1975",0.5495
"July 9, 1975",0.5438
"July 10, 1975",0.5405
"July 11, 1975",0.5472
"July 14, 1975",0.5465
"July 15, 1975",0.5448
"July 16, 1975",0.55
"July 17, 1975",0.57
"July 18, 1975",0.59
"July 21, 1975",0.61
"July 22, 1975",0.65
"July 23, 1975",0.69
"July 24, 1975",0.73
"July 25, 1975",0.77
"July 28, 1975",0.81
"July 29, 1975",0.8223
"July 30, 1975",0.8345
"July 31, 1975",0.8405
"August 1, 1975",0.849
"August 4, 1975",0.879
"August 5, 1975",0.854
"August 6, 1975",0.85
"August 7, 1975",0.8335
"August 8, 1975",0.848
"August 11, 1975",0.839
"August 12, 1975",0.836
"August 13, 1975",0.8375
"August 14, 1975",0.8435
"August 15, 1975",0.862
"August 18, 1975",0.8665
"August 19, 1975",0.8617
"August 20, 1975",0.86
"August 21, 1975",0.8437
"August 22, 1975",0.8385
"August 25, 1975",0.821
"August 26, 1975",0.8337
"August 27, 1975",0.8415
"August 28, 1975",0.8434
"August 29, 1975",0.8376
"September 2, 1975",0.823
"September 3, 1975",0.8015
"September 4, 1975",0.816
"September 5, 1975",0.8135
"September 8, 1975",0.7945
"September 9, 1975",0.797
"September 10, 1975",0.784
"September 11, 1975",0.785
"September 12, 1975",0.8051
"September 15, 1975",0.822
"September 16, 1975",0.8247
"September 17, 1975",0.8178
"September 18, 1975",0.822
"September 19, 1975",0.8335
"September 22, 1975",0.829
"September 23, 1975",0.8365
"September 24, 1975",0.829
"September 25, 1975",0.8248
"September 26, 1975",0.8215
"September 29, 1975",0.816
"September 30, 1975",0.8093
"October 1, 1975",0.809
"October 2, 1975",0.811
"October 3, 1975",0.819
"October 6, 1975",0.8215
"October 7, 1975",0.8115
"October 8, 1975",0.8
"October 9, 1975",0.81
"October 10, 1975",0.8125
"October 14, 1975",0.81
"October 15, 1975",0.805
"October 16, 1975",0.8137
"October 17, 1975",0.8187
"October 20, 1975",0.8122
"October 21, 1975",0.8095
"October 22, 1975",0.8035
"October 23, 1975",0.8055
"October 24, 1975",0.802
"October 27, 1975",0.8075
"October 28, 1975",0.808
"October 29, 1975",0.8119
"October 30, 1975",0.8083
"October 31, 1975",0.801
"November 3, 1975",0.791
"November 5, 1975",0.7765
"November 6, 1975",0.7737
"November 7, 1975",0.773
"November 10, 1975",0.7715
"November 12, 1975",0.757
"November 13, 1975",0.7582
"November 14, 1975",0.767
"November 17, 1975",0.7665
"November 18, 1975",0.7753
"November 19, 1975",0.7685
"November 20, 1975",0.7825
"November 24, 1975",0.7775
"November 25, 1975",0.777
"November 26, 1975",0.7802
"November 28, 1975",0.8012
"December 1, 1975",0.7935
"December 2, 1975",0.7965
"December 3, 1975",0.7968
"December 4, 1975",0.7948
"December 5, 1975",0.794
"December 8, 1975",0.81
"December 9, 1975",0.8088
"December 10, 1975",0.8235
"December 11, 1975",0.826
"December 12, 1975",0.8345
"December 15, 1975",0.8545
"December 16, 1975",0.8605
"December 17, 1975",0.8548
"December 18, 1975",0.8715
"December 19, 1975",0.8686
"December 22, 1975",0.879
"December 23, 1975",0.8775
"December 24, 1975",0.875
"December 29, 1975",0.871
"December 30, 1975",0.871
"December 31, 1975",0.8725
"January 5, 1976",0.871
"January 6, 1976",0.869
"January 7, 1976",0.889
"January 8, 1976",0.909
"January 9, 1976",0.9165
"January 12, 1976",0.9365
"January 13, 1976",0.932
"January 14, 1976",0.9447
"January 15, 1976",0.941
"January 16, 1976",0.945
"January 19, 1976",0.965
"January 20, 1976",0.967
"January 21, 1976",0.9562
"January 22, 1976",0.9505
"January 23, 1976",0.935
"January 26, 1976",0.9175
"January 27, 1976",0.9375
"January 28, 1976",0.9535
"January 29, 1976",0.9465
"January 30, 1976",0.95
"February 2, 1976",0.9675
"February 3, 1976",0.9605
"February 4, 1976",0.9745
"February 5, 1976",0.9895
"February 6, 1976",1.0095
"February 9, 1976",1.0295
"February 10, 1976",1.0133
"February 11, 1976",1.023
"February 13, 1976",1.0335
"February 17, 1976",1.0135
"February 18, 1976",1.0105
"February 19, 1976",1.0114
"February 20, 1976",0.9914
"February 23, 1976",0.9835
"February 24, 1976",0.988
"February 25, 1976",0.973
"February 26, 1976",0.9551
"February 27, 1976",0.9627
"March 1, 1976",0.9515
"March 2, 1976",0.9657
"March 3, 1976",0.971
"March 4, 1976",0.983
"March 5, 1976",0.988
"March 8, 1976",0.9815
"March 9, 1976",0.9854
"March 10, 1976",0.986
"March 11, 1976",0.974
"March 12, 1976",0.9793
"March 15, 1976",0.9612
"March 16, 1976",0.961
"March 17, 1976",0.981
"March 18, 1976",0.998
"March 19, 1976",0.996
"March 22, 1976",1.016
"March 23, 1976",1.0245
"March 24, 1976",1.039
"March 25, 1976",1.0413
"March 26, 1976",1.0392
"March 29, 1976",1.0592
"March 30, 1976",1.067
"March 31, 1976",1.087
"April 1, 1976",1.107
"April 2, 1976",1.1235
"April 5, 1976",1.1435
"April 6, 1976",1.1635
"April 7, 1976",1.1475
"April 8, 1976",1.1675
"April 9, 1976",1.1875
"April 12, 1976",1.2075
"April 13, 1976",1.198
"April 14, 1976",1.218
"April 15, 1976",1.2355
"April 19, 1976",1.2555
"April 20, 1976",1.2755
"April 21, 1976",1.2555
"April 22, 1976",1.2755
"April 23, 1976",1.2835
"April 26, 1976",1.339
"April 27, 1976",1.3047
"April 28, 1976",1.2753
"April 29, 1976",1.2915
"April 30, 1976",1.2593
"May 3, 1976",1.225
"May 4, 1976",1.2445
"May 5, 1976",1.2745
"May 6, 1976",1.3045
"May 7, 1976",1.3345
"May 10, 1976",1.3375
"May 11, 1976",1.3515
"May 12, 1976",1.3815
"May 13, 1976",1.401
"May 14, 1976",1.395
"May 17, 1976",1.3845
"May 18, 1976",1.3545
"May 19, 1976",1.3455
"May 20, 1976",1.3755
"May 21, 1976",1.4025
"May 24, 1976",1.3915
"May 25, 1976",1.4213
"May 26, 1976",1.413
"May 27, 1976",1.383
"May 28, 1976",1.4105
"June 1, 1976",1.403
"June 2, 1976",1.405
"June 3, 1976",1.414
"June 4, 1976",1.404
"June 7, 1976",1.391
"June 8, 1976",1.421
"June 9, 1976",1.451
"June 10, 1976",1.481
"June 11, 1976",1.511
"June 14, 1976",1.501
"June 15, 1976",1.5075
"June 16, 1976",1.5375
"June 17, 1976",1.56
"June 18, 1976",1.565
"June 21, 1976",1.554
"June 22, 1976",1.546
"June 23, 1976",1.516
"June 24, 1976",1.5
"June 25, 1976",1.5374
"June 28, 1976",1.5248
"June 29, 1976",1.513
"June 30, 1976",1.5276
"July 1, 1976",1.529
"July 2, 1976",1.5125
"July 6, 1976",1.4825
"July 7, 1976",1.4525
"July 8, 1976",1.4415
"July 9, 1976",1.4115
"July 12, 1976",1.3815
"July 13, 1976",1.3515
"July 14, 1976",1.3235
"July 15, 1976",1.2935
"July 16, 1976",1.2635
"July 19, 1976",1.2335
"July 20, 1976",1.2635
"July 21, 1976",1.279
"July 22, 1976",1.2635
"July 23, 1976",1.2935
"July 26, 1976",1.3235
"July 27, 1976",1.3405
"July 28, 1976",1.3705
"July 29, 1976",1.4005
"July 30, 1976",1.4175
"August 2, 1976",1.4475
"August 3, 1976",1.441
"August 4, 1976",1.464
"August 5, 1976",1.4795
"August 6, 1976",1.502
"August 9, 1976",1.472
"August 10, 1976",1.4765
"August 11, 1976",1.486
"August 12, 1976",1.516
"August 13, 1976",1.546
"August 16, 1976",1.576
"August 17, 1976",1.606
"August 18, 1976",1.605
"August 19, 1976",1.61
"August 20, 1976",1.5802
"August 23, 1976",1.57
"August 24, 1976",1.5965
"August 25, 1976",1.675
"August 26, 1976",1.6216
"August 27, 1976",1.561
"August 30, 1976",1.5194
"August 31, 1976",1.5128
"September 1, 1976",1.4998
"September 2, 1976",1.5298
"September 3, 1976",1.5385
"September 7, 1976",1.5685
"September 8, 1976",1.5785
"September 9, 1976",1.557
"September 10, 1976",1.587
"September 13, 1976",1.5775
"September 14, 1976",1.5555
"September 15, 1976",1.5515
"September 16, 1976",1.549
"September 17, 1976",1.53
"September 20, 1976",1.5
"September 21, 1976",1.5125
"September 22, 1976",1.532
"September 23, 1976",1.562
"September 24, 1976",1.616
"September 27, 1976",1.67
"September 28, 1976",1.6495
"September 29, 1976",1.661
"September 30, 1976",1.6625
"October 1, 1976",1.69
"October 4, 1976",1.6925
"October 5, 1976",1.7175
"October 6, 1976",1.695
"October 7, 1976",1.735
"October 8, 1976",1.745
"October 12, 1976",1.77
"October 13, 1976",1.767
"October 14, 1976",1.707
"October 15, 1976",1.75
"October 18, 1976",1.7775
"October 19, 1976",1.755
"October 20, 1976",1.7305
"October 21, 1976",1.7425
"October 22, 1976",1.735
"October 25, 1976",1.705
"October 26, 1976",1.68
"October 27, 1976",1.76
"October 28, 1976",1.7825
"October 29, 1976",1.785
"November 1, 1976",1.775
"November 3, 1976",1.77
"November 4, 1976",1.7865
"November 5, 1976",1.813
"November 8, 1976",1.8275
"November 9, 1976",1.83
"November 10, 1976",1.835
"November 12, 1976",1.855
"November 15, 1976",1.84
"November 16, 1976",1.835
"November 17, 1976",1.79
"November 18, 1976",1.7888
"November 19, 1976",1.825
"November 22, 1976",1.8563
"November 23, 1976",1.8275
"November 24, 1976",1.8188
"November 26, 1976",1.8499
"November 29, 1976",1.8849
"November 30, 1976",1.8713
"December 1, 1976",1.8926
"December 2, 1976",1.9038
"December 3, 1976",1.9338
"December 6, 1976",1.96
"December 7, 1976",1.93
"December 8, 1976",1.96
"December 9, 1976",1.9856
"December 10, 1976",1.995
"December 13, 1976",2.025
"December 14, 1976",2.0545
"December 15, 1976",2.0419
"December 16, 1976",2.0719
"December 17, 1976",2.1019
"December 20, 1976",2.1295
"December 21, 1976",2.1595
"December 22, 1976",2.1895
"December 23, 1976",2.1953
"December 27, 1976",2.214
"December 28, 1976",2.16
"December 29, 1976",2.1798
"December 30, 1976",2.2445
"January 3, 1977",2.2856
"January 4, 1977",2.2804
"January 5, 1977",2.2268
"January 6, 1977",2.2006
"January 7, 1977",2.1144
"January 10, 1977",1.9752
"January 11, 1977",2.1445
"January 12, 1977",2.2267
"January 13, 1977",2.2142
"January 14, 1977",2.2377
"January 17, 1977",2.1925
"January 18, 1977",2.1591
"January 19, 1977",2.1232
"January 20, 1977",2.199
"January 21, 1977",2.1975
"January 24, 1977",2.1488
"January 25, 1977",2.1806
"January 26, 1977",2.2185
"January 27, 1977",2.225
"January 28, 1977",2.2018
"January 31, 1977",2.2293
"February 1, 1977",2.2108
"February 2, 1977",2.2375
"February 3, 1977",2.251
"February 4, 1977",2.2764
"February 7, 1977",2.359
"February 8, 1977",2.2969
"February 9, 1977",2.3525
"February 10, 1977",2.357
"February 11, 1977",2.3728
"February 14, 1977",2.41
"February 15, 1977",2.4392
"February 16, 1977",2.4147
"February 17, 1977",2.4645
"February 18, 1977",2.519
"February 22, 1977",2.4959
"February 23, 1977",2.5555
"February 24, 1977",2.668
"February 25, 1977",2.6969
"February 28, 1977",2.7098
"March 1, 1977",2.7149
"March 2, 1977",2.7549
"March 3, 1977",2.7949
"March 4, 1977",2.8349
"March 7, 1977",2.8749
"March 8, 1977",2.9149
"March 9, 1977",2.9505
"March 10, 1977",2.9105
"March 11, 1977",2.9001
"March 14, 1977",2.9401
"March 15, 1977",2.9801
"March 16, 1977",3.0201
"March 17, 1977",3.0601
"March 18, 1977",3.1001
"March 21, 1977",3.1401
"March 22, 1977",3.1801
"March 23, 1977",3.2026
"March 24, 1977",3.1426
"March 25, 1977",3.19
"March 28, 1977",3.1019
"March 29, 1977",3.1869
"March 30, 1977",3.085
"March 31, 1977",3.0875
"April 1, 1977",3.1344
"April 4, 1977",3.0748
"April 5, 1977",3.1357
"April 6, 1977",3.17
"April 7, 1977",3.2275
"April 11, 1977",3.2697
"April 12, 1977",3.3363
"April 13, 1977",3.2988
"April 14, 1977",3.3563
"April 15, 1977",3.345
"April 18, 1977",3.2553
"April 19, 1977",3.1855
"April 20, 1977",3.13
"April 21, 1977",3.09
"April 22, 1977",3.1875
"April 25, 1977",3.15
"April 26, 1977",3.0629
"April 27, 1977",3.0147
"April 28, 1977",3.0798
"April 29, 1977",3.0099
"May 2, 1977",2.9599
"May 3, 1977",2.8999
"May 4, 1977",2.955
"May 5, 1977",2.895
"May 6, 1977",2.835
"May 9, 1977",2.775
"May 10, 1977",2.7163
"May 11, 1977",2.7763
"May 12, 1977",2.7599
"May 13, 1977",2.7123
"May 16, 1977",2.7723
"May 17, 1977",2.8323
"May 18, 1977",2.8923
"May 19, 1977",2.9523
"May 20, 1977",3.0123
"May 23, 1977",3.0723
"May 24, 1977",3.0335
"May 25, 1977",2.88
"May 26, 1977",2.9095
"May 27, 1977",2.845
"May 31, 1977",2.7312
"June 1, 1977",2.665
"June 2, 1977",2.635
"June 3, 1977",2.63
"June 6, 1977",2.7783
"June 7, 1977",2.7666
"June 8, 1977",2.76
"June 9, 1977",2.7033
"June 10, 1977",2.6264
"June 13, 1977",2.54
"June 14, 1977",2.503
"June 15, 1977",2.3728
"June 16, 1977",2.2443
"June 17, 1977",2.55
"June 20, 1977",2.6829
"June 21, 1977",2.6896
"June 22, 1977",2.91
"June 23, 1977",2.8113
"June 24, 1977",2.73
"June 27, 1977",2.6718
"June 28, 1977",2.5868
"June 29, 1977",2.4675
"June 30, 1977",2.4614
"July 1, 1977",2.3339
"July 5, 1977",2.3939
"July 6, 1977",2.3975
"July 7, 1977",2.3375
"July 8, 1977",2.3927
"July 11, 1977",2.3852
"July 12, 1977",2.3295
"July 13, 1977",2.3395
"July 15, 1977",2.3833
"July 18, 1977",2.3233
"July 19, 1977",2.2633
"July 20, 1977",2.2033
"July 21, 1977",2.1433
"July 22, 1977",2.0833
"July 25, 1977",2.0233
"July 26, 1977",1.8919
"July 27, 1977",1.92
"July 28, 1977",2.07
"July 29, 1977",2.22
"August 1, 1977",2.0892
"August 2, 1977",2.0838
"August 3, 1977",2.1
"August 4, 1977",2
"August 5, 1977",1.885
"August 8, 1977",1.87
"August 9, 1977",2.0388
"August 10, 1977",2.0511
"August 11, 1977",1.996
"August 12, 1977",2.0472
"August 15, 1977",2.062
"August 16, 1977",2.1008
"August 17, 1977",2.0426
"August 18, 1977",2.0225
"August 19, 1977",2.04
"August 22, 1977",2.0554
"August 23, 1977",2.0313
"August 24, 1977",2.1025
"August 25, 1977",2.054
"August 26, 1977",1.9781
"August 29, 1977",1.883
"August 30, 1977",1.8959
"August 31, 1977",1.836
"September 1, 1977",1.8325
"September 2, 1977",1.8381
"September 6, 1977",1.8
"September 7, 1977",1.76
"September 8, 1977",1.7638
"September 9, 1977",1.78
"September 12, 1977",1.82
"September 13, 1977",1.8
"September 14, 1977",1.8396
"September 15, 1977",1.8355
"September 16, 1977",1.8327
"September 19, 1977",1.8727
"September 20, 1977",1.8606
"September 21, 1977",1.8206
"September 22, 1977",1.7806
"September 23, 1977",1.7206
"September 26, 1977",1.645
"September 27, 1977",1.675
"September 28, 1977",1.7097
"September 29, 1977",1.6568
"September 30, 1977",1.655
"October 3, 1977",1.6675
"October 4, 1977",1.5897
"October 5, 1977",1.5582
"October 6, 1977",1.6003
"October 7, 1977",1.6127
"October 11, 1977",1.6456
"October 12, 1977",1.627
"October 13, 1977",1.6088
